Unnamed: 0,Synset,PoS,Word,Tag Count
7891,110503452,n,radical,1
7892,110504545,n,balsero,4
7893,110697879,n,lector,3
7894,110508862,n,lector,12
7895,110511856,n,recordman,1
7896,110512201,n,fichaje,17
7897,110513120,n,redactor,4
7898,110735984,n,árbitro,14
7899,110514962,n,restaurador,1
7900,110515194,n,reformista,4
7901,110515194,n,reformador,1
7902,110516016,n,refugiado,22
7903,110518602,n,religioso,2
7904,110521662,n,reportero,6
7905,110521662,n,periodista,42
7906,110738515,n,representante,23
7907,110522633,n,republicano,29
7908,110523076,n,investigador,7
7909,110523519,n,residente,5
7910,110524869,n,restaurador,1
7911,110525436,n,minorista,1
7912,110525617,n,retirado,1
7913,110525617,n,jubilado,3
7914,110527334,n,revolucionario,1
7915,110529231,n,rico,4
7916,110531227,n,derechista,1
7917,110531838,n,cabecilla,4
7918,110533013,n,contrincante,2
7919,110533013,n,adversario,10
7920,110533013,n,adversaria,1
7921,110533013,n,rival,36
7922,110533013,n,competidor,5
7923,110533013,n,competidora,5
7924,110537906,n,romántico,1
7925,111675025,n,doncella,2
7926,1Synset Not Found,n,villano,1
7927,1Synset Not Found,n,bribón,1
7928,110541229,n,gobernante,12
7929,113844923,n,corredor,20
7930,110543057,n,subcampeón,4
7931,110543544,n,enano,1
7932,110544748,n,saboteador,1
7933,110546633,n,tripulante,12
7934,110546850,n,santo,3
7935,110547145,n,santo,2
7936,110548681,n,comerciante,7
7937,110549763,n,samurai,1
7938,110553235,n,paseante,2
7939,110553402,n,bárbaro,1
7940,110553627,n,ahorrador,1
7941,110556704,n,esquizofrénico,2
7942,1Synset Not Found,n,estudioso,1
7943,110559192,n,escolar,6
7944,110323634,n,profesora,1
7945,110560106,n,compañero,6
7946,110560352,n,profesor,3
7947,110560637,n,científico,31
7948,110562391,n,anotador,1
7949,110562391,n,goleador,10
7950,110564400,n,guionista,2
7951,110566072,n,escultor,1
7952,110569011,n,subteniente,1
7953,110569744,n,secretario,12
7954,110570019,n,secretario,103
7955,110575787,n,investigador,2
7956,110576962,n,interesado,1
7957,110577284,n,vendedor,9
7958,110578021,n,semifinalista,1
7959,110578162,n,seminarista,1
7960,110650076,n,senador,39
7961,110578762,n,remitente,1
7962,110579835,n,sensacionalista,1
7963,110779238,n,separatista,3
7964,110580772,n,sargento,1
7965,110582507,n,sirvienta,1
7966,110582746,n,militar,24
7967,110583387,n,colonizador,1
7968,110583387,n,colono,5
7969,110583387,n,poblador,8
7970,110587605,n,pastor,1
7971,110589140,n,sheriff,4
7972,110590339,n,exportador,1
7973,110592152,n,tendero,1
7974,110593115,n,tirador,3
7975,110593745,n,productor,3
7976,110594147,n,bruja,1
7977,110595164,n,hermano,3
7978,110597234,n,firmante,6
7979,110599806,n,cantante,7
7980,110601078,n,pecador,1
7981,110602470,n,hermana,3
7982,110602985,n,hermana,6
7983,110603378,n,muñeco,4
7984,110603378,n,mariquita,1
7985,110604634,n,escéptico,2
7986,110605253,n,esquiador,2
7987,110605985,n,especialista,10
7988,110607291,n,submarinista,4
7989,110607478,n,cabeza_rapada,1
7990,110779416,n,esclavo,1
7991,110611361,n,sonámbulo,1
7992,110611541,n,marmota,2
7993,114814295,n,criatura,1
7994,110614976,n,fumador,2
7995,110616899,n,francotirador,1
7996,110618848,n,socialista,59
7997,110618848,n,izquierdista,1
7998,110619409,n,mundano,1
7999,110620758,n,sociólogo,2
8000,110749528,n,soldado,30
8001,110623650,n,solista,1
8002,110624074,n,hijo,52
8003,110624915,n,yerno,1
8004,110625546,n,soprano,1
8005,110625860,n,mago,1
8006,110627082,n,alma,16
8007,110628644,n,monarca,1
8008,1Synset Not Found,n,hispano,1
8009,110631941,n,especialista,6
8010,110632576,n,especialista,7
8011,110633450,n,espectador,33
8012,110633450,n,telespectador,29
8013,110635275,n,gastador,1
8014,113985818,n,espíritu,9
8015,110638385,n,portavoz,10
8016,110638385,n,representante,45
8017,110638922,n,deportista,5
8018,110639925,n,aficionado,21
8019,110639925,n,seguidor,6
8020,1Synset Not Found,n,cónyuge,2
8021,110641413,n,sprinter,1
8022,110641755,n,espía,1
8023,110645611,n,regidor,1
8024,1Synset Not Found,n,sustituto,7
8025,110648696,n,estrella,2
8026,110650162,n,estadista,1
8027,110654015,n,taquígrafo,1
8028,110654596,n,hijastra,1
8029,110655875,n,azafata,3
8030,110657969,n,accionista,16
8031,110658501,n,ganadero,1
8032,110660471,n,polizón,2
8033,110661002,n,forastero,1
8034,110661002,n,extraño,1
8035,110661563,n,estratega,4
8036,110661732,n,encargado,2
8037,110662474,n,barrendero,2
8038,110663315,n,puta,5
8039,110663315,n,ramera,1
8040,110663745,n,huelguista,3
8041,110665698,n,estudiante,30
8042,110665698,n,alumno,21
8043,110665698,n,alumna,1
8044,110670310,n,contribuyente,2
8045,110670483,n,lector,1
8046,110671042,n,suplente,2
8047,110673669,n,suicida,2
8048,110675876,n,superior,1
8049,110676018,n,superior,2
8050,110676877,n,supervisor,1
8051,110677713,n,adepto,4
8052,110677713,n,adepta,1
8053,110677713,n,seguidor,28
8054,110679054,n,surfista,2
8055,110680153,n,sustituto,1
8056,110681060,n,superviviente,1
8057,110681194,n,superviviente,4
8058,110681383,n,sospechoso,3
8059,110683126,n,bañista,3
8060,110683349,n,nadador,3
8061,110684827,n,pelotero,2
8062,1Synset Not Found,n,simpatizante,5
8063,110689564,n,sastre,1
8064,110689878,n,talento,6
8065,110690268,n,medidor,1
8066,110690538,n,domador,1
8067,110692269,n,capataz,2
8068,110693646,n,taxista,4
8069,110508141,n,contribuyente,5
8070,110694258,n,profesor,5
8071,110695192,n,camionero,3
8072,110696251,n,técnico,33
8073,110696508,n,técnico,95
8074,110696508,n,técnico,13
8075,110698970,n,cajero,1
8076,110699415,n,eventual,1
8077,110700201,n,inquilino,1
8078,110700201,n,arrendatario,1
8079,110700517,n,inquilino,1
8080,110701644,n,tenista,3
8081,110701783,n,tenor,1
8082,110702615,n,amenaza,1
8083,110702781,n,terrorista,19
8084,110705615,n,teólogo,4
8085,110707804,n,ladrón,7
8086,110707804,n,caco,1
8087,110709131,n,tercero,4
8088,113997253,n,esclavo,3
8089,110709529,n,tirador,1
8090,110709529,n,lanzador,5
8091,110710632,n,tigre,2
8092,110718131,n,turista,25
8093,110719267,n,ciudadano,9
8094,110720453,n,comerciante,2
8095,115004874,n,preparador,5
8096,110725149,n,transeúnte,3
8097,110726031,n,travestido,1
8098,110727256,n,tesorero,4
8099,110728361,n,procurador,1
8100,110731244,n,revoltoso,1
8101,110734394,n,gemelo,6
8102,114877486,n,tío,5
8103,110736788,n,subsecretario,5
8104,110737860,n,parado,17
8105,110737860,n,desempleado,13
8106,110739512,n,soltera,2
8107,110740868,n,advenedizo,1
8108,110741590,n,usuario,26
8109,110741821,n,guía,5
8110,110741821,n,acomodador,1
8111,110746056,n,vándalo,1
8112,110746581,n,súbdito,1
8113,110748620,n,personalidad,1
8114,110748620,n,dignatario,2
8115,1Synset Not Found,n,veterano,7
8116,110749353,n,veterano,13
8117,110749353,n,excombatiente,1
8118,110749715,n,veterinario,3
8119,110750911,n,vicepresidente,72
8120,110751265,n,vicepresidente,2
8121,110752093,n,víctima,98
8122,110752930,n,vencedor,3
8123,110754281,n,violador,2
8124,110754578,n,violín,1
8125,110757193,n,visitante,21
8126,110758713,n,voz,2
8127,110759151,n,voluntario,2
8128,110760340,n,votante,23
8129,110760340,n,elector,22
8130,110761190,n,navegante,1
8131,110763383,n,camarero,2
8132,110765679,n,trotamundos,1
8133,113834885,n,pupilo,2
8134,1Synset Not Found,n,caudillo,3
8135,110772580,n,guerrero,2
8136,110774018,n,peso_wélter,4
8137,1Synset Not Found,n,nodriza,4
8138,110776987,n,mocoso,1
8139,110776987,n,fantoche,1
8140,110778553,n,franciscano,1
8141,110780284,n,viuda,11
8142,110780506,n,viudo,1
8143,110780632,n,esposa,40
8144,110780632,n,casada,1
8145,110782471,n,extremo,5
8146,110782471,n,lateral,4
8147,110782791,n,ganador,1
8148,110782940,n,ganador,13
8149,1Synset Not Found,n,testigo,17
8150,110786270,n,testimonio,2
8151,110787470,n,mujer,190
8152,106341525,n,señora,3
8153,110790192,n,carpintero,1
8154,110791221,n,obrero,11
8155,110792178,n,maniático,2
8156,110794014,n,escritor,15
8157,110801291,n,escritor,10
8158,110804406,n,joven,63
8159,110833111,n,Balzac,1
8160,110878161,n,César,2
8161,109077410,n,Colón,2
8162,110922239,n,Dante,1
8163,110931854,n,Descartes,1
8164,110954498,n,Einstein,4
8165,110974592,n,Ford,11
8166,110974592,n,Henry_Ford,14
8167,111004106,n,Goethe,1
8168,111038084,n,Hegel,1
8169,1Synset Not Found,n,Santiago,5
8170,1Synset Not Found,n,Cristo,2
8171,1Synset Not Found,n,Jesucristo,1
8172,1Synset Not Found,n,Jesús_de_Nazaret,1
8173,111096508,n,Kant,12
8174,111125193,n,Leibniz,1
8175,111126490,n,Lenin,1
8176,111200276,n,Napoleón,1
8177,111225661,n,San_Pablo,1
8178,111234951,n,Picasso,1
8179,111295196,n,Shakespeare,1
8180,111410298,n,cristalización,1
8181,1Synset Not Found,n,golpe_de_efecto,40
8182,1Synset Not Found,n,efecto_invernadero,33
8183,1Synset Not Found,n,efecto,67
8184,1Synset Not Found,n,surtir_efecto,16
8185,1Synset Not Found,n,consecuencia,52
8186,1Synset Not Found,n,a_tal_efecto,28
8187,111414411,n,impacto,13
8188,111414608,n,influencia,2
8189,111416722,n,repercusión,1
8190,111416988,n,respuesta,19
8191,111417561,n,motor,8
8192,111418138,n,azar,7
8193,111418460,n,fortuna,8
8194,111418460,n,suerte,20
8195,111420139,n,distorsión,1
8196,111523369,n,espectro,2
8197,111422597,n,aerosol,1
8198,111422822,n,afinidad,1
8199,111423197,n,estela,1
8200,111426530,n,atracción,1
8201,111426914,n,repulsión,3
8202,111427842,n,desdicha,1
8203,111428023,n,rayo,9
8204,111431754,n,brisa,2
8205,111436283,n,enlace,2
8206,113592384,n,circulación,1
8207,111440521,n,helada,5
8208,111441980,n,polvareda,1
8209,115234587,n,muerte,24
8210,111446067,n,filón,1
8211,111514672,n,electricidad,4
8212,111450566,n,electricidad,15
8213,114050143,n,energía,27
8214,111456760,n,campo,4
8215,112122725,n,niebla,2
8216,113648596,n,fuerza,3
8217,114514491,n,frente,1
8218,112151170,n,vendaval,1
8219,111462526,n,tempestad,3
8220,111462526,n,tormenta,7
8221,111463746,n,churra,1
8222,111464143,n,gravitación,1
8223,111465017,n,ráfaga,1
8224,111465530,n,granizo,2
8225,111465530,n,piedra,1
8226,111466909,n,bochorno,1
8227,111467018,n,huracán,3
8228,111468973,n,inercia,2
8229,111473954,n,luz,27
8230,113811740,n,resonancia,1
8231,111478299,n,resonancia,3
8232,111481334,n,trayectoria,1
8233,111484375,n,espejismo,2
8234,111486708,n,necrosis,1
8235,111494638,n,precipitación,4
8236,1Synset Not Found,n,presión,6
8237,111498850,n,propulsión,2
8238,111497888,n,bocanada,3
8239,114577753,n,radiación,7
8240,111501381,n,lluvia,33
8241,104562496,n,diluvio,2
8242,104562496,n,aguacero,1
8243,111507951,n,aguanieve,2
8244,111508382,n,nevada,4
8245,111508382,n,nieve,9
8246,111509066,n,copo,5
8247,111509570,n,nevada,1
8248,111512818,n,conductividad,43
8249,111512818,n,conducción,6
8250,111514171,n,borrasca,2
8251,115168790,n,amanecer,2
8252,111519121,n,trueno,1
8253,111523538,n,voltaje,1
8254,111524324,n,tromba,2
8255,111524662,n,tiempo,12
8256,114265350,n,viento,19
8257,114265350,n,aire,2
8258,113239921,n,espora,1
8259,111608250,n,pino,5
8260,111620673,n,abeto,6
8261,111630489,n,ciprés,2
8262,111669335,n,flor,5
8263,115295045,n,flor,3
8264,114585392,n,polen,1
8265,111686503,n,embrión,1
8266,111684739,n,hueso,1
8267,111690455,n,pétalo,3
8268,111727091,n,campanilla,1
8269,111876634,n,coliflor,1
8270,111879722,n,colza,2
8271,111908846,n,amapola,1
8272,111978233,n,girasol,2
8273,113385216,n,lechuga,2
8274,112086539,n,vainilla,1
8275,115102167,n,hierba,7
8276,112125183,n,cizaña,1
8277,115247110,n,arroz,3
8278,112586725,n,caña,2
8279,112141495,n,cereal,1
8280,1Synset Not Found,n,trigo,1
8281,112143676,n,maíz,2
8282,112155773,n,enea,1
8283,112156819,n,grano,29
8284,112157056,n,grano,5
8285,112158443,n,calabaza,1
8286,112212361,n,hortaliza,2
8287,112235051,n,madroño,1
8288,112301180,n,olivo,3
8289,112352150,n,musa,1
8290,112352287,n,banano,1
8291,112455540,n,azafrán,1
8292,112462582,n,cebolla,2
8293,112523475,n,jacarandá,1
8294,112544539,n,lenteja,1
8295,1Synset Not Found,n,habichuela,1
8296,112573760,n,Tipuana,1
8297,112582231,n,palmera,5
8298,112611640,n,náyade,1
8299,115062778,n,rosa,5
8300,112680125,n,mundillo,3
8301,112806732,n,plátano,1
8302,112905817,n,tomatera,1
8303,112906498,n,mandrágora,1
8304,113232779,n,hongo,5
8305,113085864,n,cosecha,11
8306,113087625,n,órgano,2
8307,114997699,n,tubo,1
8308,113912260,n,árbol,17
8309,113112664,n,arbusto,1
8310,115055046,n,raíz,7
8311,113140367,n,fruto,11
8312,115086247,n,semilla,1
8313,113152742,n,hoja,1
8314,113154494,n,fronda,1
8315,113913849,n,rama,5
8316,113165815,n,tronco,1
8317,114479488,n,propiedad,13
8318,113243991,n,cooperativa,1
8319,1Synset Not Found,n,propiedad,13
8320,113245626,n,patrimonio,2
8321,113245626,n,pertenencia,2
8322,113246332,n,enseres,2
8323,113246662,n,finca,14
8324,113247712,n,accionariado,3
8325,113247981,n,temporalidad,8
8326,113248274,n,prebenda,1
8327,113249927,n,feudo,6
8328,113250048,n,finca,1
8329,114492249,n,riqueza,5
8330,113284184,n,dinero,10
8331,113250930,n,bagaje,2
8332,113250930,n,haber,3
8333,113250930,n,hacienda,1
8334,113251980,n,finca,1
8335,113496286,n,plantación,1
8336,108499840,n,provincia,24
8337,108499840,n,colonia,6
8338,113252973,n,traspaso,4
8339,113253255,n,adquisición,1
8340,113254237,n,cesión,2
8341,113754293,n,beneficio,56
8342,113262200,n,ingreso,35
8343,113257098,n,PIB,14
8344,113259917,n,lucro,3
8345,113260190,n,rédito,1
8346,113261380,n,renta,9
8347,113261597,n,renta,2
8348,113262462,n,botín,2
8349,113262663,n,presa,1
8350,113262913,n,legado,1
8351,113269596,n,regalo,11
8352,113265425,n,dote,1
8353,114928885,n,ayuda,9
8354,113266170,n,beca,6
8355,113268146,n,galardón,4
8356,113268146,n,premio,45
8357,113268683,n,bote,2
8358,115119536,n,regalo,12
8359,113270038,n,donativo,6
8360,113271320,n,dotación,4
8361,113271937,n,otorgamiento,1
8362,113271937,n,donación,3
8363,113273154,n,incentivo,2
8364,113274092,n,bonificación,2
8365,113274597,n,descuento,2
8366,113275288,n,desembolso,1
8367,113275288,n,gasto,28
8368,113318147,n,coste,41
8369,113318147,n,costo,7
8370,113386465,n,pago,3
8371,113279262,n,sueldo,13
8372,113279262,n,salario,21
8373,113279262,n,paga,2
8374,113282275,n,bonificación,1
8375,113529616,n,compensación,2
8376,113283314,n,pensión,4
8377,113283952,n,honorario,1
8378,113284048,n,rescate,2
8379,113284562,n,soborno,2
8380,113285176,n,parte,2
8381,113293901,n,paga,3
8382,113286801,n,participación,14
8383,113289630,n,redistribución,3
8384,113599348,n,cuota,6
8385,113290676,n,resarcimiento,1
8386,113290676,n,indemnización,17
8387,114873641,n,reparación,1
8388,113775706,n,alquiler,1
8389,113384341,n,subsidio,13
8390,113298011,n,ayuda,11
8391,113298011,n,extra,1
8392,113298011,n,plus,1
8393,1Synset Not Found,n,propina,1
8394,113299357,n,finiquito,1
8395,113299357,n,saldo,7
8396,113299453,n,giro,2
8397,113299651,n,devolución,2
8398,113300141,n,impago,1
8399,1Synset Not Found,n,compensación,1
8400,113300922,n,pena,3
8401,113301328,n,multa,17
8402,113301620,n,prima,4
8403,113301715,n,plazo,3
8404,113303315,n,precio,210
8405,113312329,n,recaudación,2
8406,113308999,n,gravamen,5
8407,113308999,n,tributación,3
8408,113308999,n,impuesto,80
8409,113308999,n,tasa,24
8410,113310230,n,IRPF,1
8411,113329047,n,deducción,1
8412,113311830,n,plusvalía,1
8413,113312190,n,plusvalía,3
8414,113315999,n,arancel,5
8415,113315999,n,tarifa,2
8416,113316722,n,IVA,6
8417,113933391,n,interés,30
8418,113325847,n,honorario,1
8419,114009274,n,comisión,9
8420,113321495,n,entrada,3
8421,113323749,n,peaje,9
8422,113323988,n,matrícula,1
8423,113325010,n,tarifa,17
8424,113325010,n,tarifa,10
8425,114551565,n,déficit,27
8426,113327676,n,pérdida,4
8427,113328853,n,rebaja,16
8428,113329322,n,pérdida,9
8429,1None,n,reserva,1
8430,1None,n,reserva,2
8431,113331198,n,importe,12
8432,113331198,n,cantidad,25
8433,113863602,n,cifra,38
8434,113356112,n,recurso,40
8435,113333237,n,inversión,31
8436,113333546,n,capital,8
8437,113337322,n,cotización,24
8438,113342135,n,acción,39
8439,113342692,n,especulación,8
8440,113343526,n,apuesta,2
8441,113344071,n,seguro,2
8442,113344462,n,cobertura,1
8443,1Synset Not Found,n,seguro,2
8444,113349395,n,fianza,1
8445,113349834,n,anticipo,3
8446,113350702,n,fianza,3
8447,113350976,n,caución,1
8448,113352722,n,hipoteca,3
8449,113353004,n,aval,13
8450,113353280,n,riqueza,5
8451,115281329,n,capital,27
8452,113356112,n,recursos,1
8453,113356112,n,dinero,55
8454,113914473,n,bolsillo,1
8455,113357891,n,erario,2
8456,113358360,n,fisco,1
8457,113363970,n,cuenta,35
8458,113365286,n,manutención,3
8459,113365286,n,sustento,1
8460,113366311,n,mantenimiento,1
8461,113367070,n,reserva,2
8462,113367070,n,retén,1
8463,113367070,n,acervo,2
8464,113368052,n,reserva,10
8465,113370669,n,tesoro,3
8466,114475405,n,fortuna,2
8467,114834563,n,diamante,1
8468,114758706,n,perla,2
8469,113373214,n,patrón,2
8470,113374281,n,crédito,7
8471,113377268,n,letra,9
8472,113378518,n,crédito,39
8473,113381145,n,ingreso,11
8474,113381734,n,cheque,1
8475,113384341,n,jubilación,4
8476,113384341,n,pensión,35
8477,114492723,n,dinero,24
8478,113384877,n,moneda,42
8479,1Synset Not Found,n,pasta,2
8480,113422684,n,metálico,1
8481,113387209,n,papel_moneda,1
8482,113387479,n,cambio,3
8483,113387689,n,cambio,1
8484,113388000,n,morralla,1
8485,113388245,n,pieza,1
8486,114880273,n,corona,1
8487,113390626,n,centavo,2
8488,113393762,n,billete,10
8489,114449960,n,déficit,11
8490,114449960,n,descubierto,1
8491,115004501,n,cuota,6
8492,114490564,n,deuda,21
8493,113400472,n,préstamo,7
8494,113400662,n,capital,1
8495,113403331,n,documento,7
8496,113596986,n,constancia,1
8497,113403964,n,balance,4
8498,113405296,n,apunte,1
8499,113405296,n,partida,5
8500,113405962,n,contabilidad,2
8501,113407844,n,balance,3
8502,113732953,n,dividendo,5
8503,114379360,n,saldo,4
8504,113410803,n,cuenta_corriente,2
8505,113411157,n,auditoría,5
8506,113412321,n,registro,3
8507,113412533,n,inventario,2
8508,113412721,n,nómina,2
8509,113414310,n,talonario,1
8510,113416345,n,certificado,3
8511,113417410,n,bono,9
8512,113421832,n,presupuesto,21
8513,113561896,n,proceso_de_paz,106
8514,113561896,n,proceso,146
8515,113491060,n,endurecimiento,1
8516,114577469,n,ionización,1
8517,113549672,n,liberación,2
8518,113530408,n,oxidación,5
8519,113547677,n,reducción,2
8520,113450206,n,combustión,1
8521,113480848,n,fuego,2
8522,113480848,n,llama,14
8523,113480848,n,fuego,10
8524,113538757,n,polimerización,3
8525,113565379,n,síntesis,5
8526,113475538,n,erosión,1
8527,113453428,n,corrosión,1
8528,114519673,n,glaciación,1
8529,113439390,n,cierne,1
8530,113439390,n,eclosión,1
8531,113548734,n,regeneración,3
8532,113555240,n,reproducción,1
8533,113506477,n,puesta,2
8534,113448334,n,parto,5
8535,113514314,n,metabolismo,1
8536,1Synset Not Found,n,maduración,3
8537,113429006,n,envejecimiento,2
8538,113489037,n,crecimiento,1
8539,113541975,n,proliferación,4
8540,115142836,n,lactancia,1
8541,113491616,n,curación,4
8542,113452347,n,recuperación,3
8543,113481224,n,fisión,3
8544,113464820,n,evolución,23
8545,113571217,n,despliegue,5
8546,113571217,n,florecimiento,1
8547,113490343,n,desarrollo,37
8548,114449126,n,demanda,13
8549,113451804,n,consumo,20
8550,113451804,n,índice_de_precios_al_consumo,9
8551,113777344,n,oferta,30
8552,113498828,n,inflación,38
8553,113459821,n,deflación,4
8554,113574452,n,pérdida,1
8555,113497135,n,crecimiento,26
8556,113456567,n,decadencia,1
8557,1Synset Not Found,n,deterioro,8
8558,114551565,n,pérdida,4
8559,113556509,n,caída,2
8560,113556509,n,bajón,1
8561,113458019,n,putrefacción,1
8562,113444513,n,caries,1
8563,113466312,n,ruina,1
8564,113423922,n,absorción,1
8565,113556893,n,humo,9
8566,113530108,n,recalentamiento,1
8567,113548531,n,enfriamiento,1
8568,113484644,n,congelación,1
8569,1Synset Not Found,n,adaptación,9
8570,113564910,n,sinergia,2
8571,114008806,n,operación,2
8572,113518279,n,ejecución,1
8573,113558696,n,clasificación,1
8574,114569121,n,degeneración,1
8575,113581218,n,pluralidad,5
8576,113583724,n,unidad,5
8577,113586831,n,coeficiente,2
8578,113822876,n,número,85
8579,113929336,n,cómputo,1
8580,114491034,n,puntuación,3
8581,114491034,n,resultado,87
8582,113596986,n,plusmarca,1
8583,113599348,n,cuota,7
8584,113610162,n,punto,119
8585,113611395,n,segundo,4
8586,113613294,n,metro_cuadrado,10
8587,113613985,n,hectárea,30
8588,113619920,n,barril,3
8589,113624190,n,litro,14
8590,113624873,n,metro_cúbico,3
8591,115246853,n,bit,3
8592,113644894,n,megavatio,4
8593,113653902,n,máximo,4
8594,113657244,n,UA,2
8595,113658496,n,micra,1
8596,113658657,n,milímetro,8
8597,113658657,n,mm,3
8598,113658828,n,centímetro,9
8599,113659162,n,metro,92
8600,113659604,n,hectómetro,4
8601,113659760,n,kilómetro,85
8602,113660337,n,milla,4
8603,113660619,n,milla,1
8604,113674660,n,dólar,42
8605,115124713,n,centavo,4
8606,113679377,n,céntimo,2
8607,113690758,n,peseta,1
8608,113694367,n,penique,1
8609,113707585,n,sucre,8
8610,113709700,n,yen,6
8611,114671587,n,bar,9
8612,113714184,n,grado,7
8613,1Synset Not Found,n,C,3
8614,113715755,n,peso,1
8615,113716490,n,troy,1
8616,113719922,n,onza,1
8617,113722522,n,onza,1
8618,113723061,n,miligramo,2
8619,113723577,n,quilate,1
8620,113723712,n,gramo,6
8621,113724582,n,kilo,32
8622,113724582,n,kilogramo,3
8623,113724582,n,kg,1
8624,113725588,n,tonelada,29
8625,113735476,n,denominador,2
8626,113736799,n,mitad,45
8627,113737190,n,tercio,14
8628,1Synset Not Found,n,cuarto,14
8629,113746419,n,dígito,1
8630,113742358,n,cero,11
8631,113742573,n,uno,3
8632,1Synset Not Found,n,pareja,3
8633,113744044,n,tres,1
8634,113744304,n,cuatro,1
8635,113744521,n,cinco,1
8636,113744722,n,seis,1
8637,113744916,n,siete,1
8638,113745086,n,ocho,6
8639,113745270,n,nueve,4
8640,113746512,n,decena,13
8641,113746785,n,docena,8
8642,113746785,n,doce,1
8643,113749527,n,cuarenta,1
8644,113749644,n,cincuenta,2
8645,113749778,n,sesenta,2
8646,113750164,n,ochenta,1
8647,113750297,n,noventa,2
8648,113750415,n,centenar,32
8649,113750844,n,millar,16
8650,113750844,n,mil,3
8651,113751533,n,millón,635
8652,113752172,n,billón,41
8653,113754293,n,adición,2
8654,113757249,n,paso,1
8655,113760316,n,pizca,2
8656,113760316,n,trozo,1
8657,113761171,n,toque,1
8658,113761407,n,trozo,1
8659,1Synset Not Found,n,pelo,2
8660,113763384,n,mínimo,8
8661,113764639,n,saco,5
8662,113765396,n,botella,1
8663,113766733,n,taza,1
8664,113767239,n,vaso,1
8665,113768850,n,plato,3
8666,113769206,n,saco,2
8667,113770169,n,cucharada,2
8668,113771154,n,puñado,1
8669,113771290,n,par,8
8670,1Synset Not Found,n,gota,6
8671,113772020,n,porción,1
8672,113772106,n,dosis,5
8673,113772468,n,carga,1
8674,113773361,n,sombra,1
8675,113773361,n,asomo,1
8676,113773725,n,ápice,1
8677,1Synset Not Found,n,cúmulo,1
8678,1Synset Not Found,n,avalancha,1
8679,1Synset Not Found,n,montón,2
8680,1Synset Not Found,n,lote,1
8681,1Synset Not Found,n,ejército,1
8682,1Synset Not Found,n,batallón,1
8683,113775523,n,cargamento,1
8684,113776060,n,infinidad,4
8685,113776137,n,límite,9
8686,113776971,n,océano,1
8687,113777344,n,provisión,1
8688,113777509,n,avalancha,1
8689,113777764,n,espacio,7
8690,113778671,n,aparcamiento,5
8691,113778671,n,parking,1
8692,113779374,n,contenido,4
8693,113780449,n,relaciones_públicas,1
8694,113780449,n,relación,68
8695,113791389,n,conexión,1
8696,113792579,n,conexión,3
8697,113809207,n,componente,3
8698,113809920,n,elemento,2
8699,113809920,n,elementos,5
8700,115154774,n,unidad,16
8701,115078550,n,sustancia,5
8702,113810818,n,resto,111
8703,113810818,n,remanente,1
8704,113810818,n,restante,3
8705,113811900,n,sintonía,4
8706,113812607,n,parentesco,1
8707,113813765,n,ascendencia,1
8708,113813765,n,origen,7
8709,113813898,n,paternidad,1
8710,105076827,n,proporción,3
8711,113817526,n,porcentaje,24
8712,113819207,n,proporción,7
8713,113819207,n,índice,14
8714,113821570,n,frecuencia,10
8715,113826959,n,incidencia,5
8716,114441825,n,control,9
8717,114001031,n,dirección,2
8718,113828075,n,orientación,1
8719,113857159,n,oposición,2
8720,1Synset Not Found,n,norte,3
8721,1Synset Not Found,n,nordeste,1
8722,1Synset Not Found,n,noreste,8
8723,1Synset Not Found,n,este,11
8724,1Synset Not Found,n,sureste,5
8725,1Synset Not Found,n,sur,3
8726,1Synset Not Found,n,suroeste,6
8727,1Synset Not Found,n,oeste,6
8728,1Synset Not Found,n,noroeste,4
8729,113841863,n,interdependencia,1
8730,113841863,n,mutualidad,1
8731,113844212,n,interrelación,1
8732,113844923,n,precursor,1
8733,113846199,n,primera,1
8734,115279957,n,segundo,2
8735,113846900,n,tercero,1
8736,113847124,n,cuarto,11
8737,113847240,n,quinto,5
8738,113847616,n,octavo,6
8739,113847858,n,décimo,2
8740,113848052,n,duodécimo,1
8741,113848249,n,decimocuarto,1
8742,113850304,n,escala,11
8743,113853947,n,comparación,15
8744,113854488,n,norma,7
8745,113854649,n,oposición,17
8746,113857676,n,contradicción,8
8747,113858045,n,incompatibilidad,1
8748,113858604,n,contrario,2
8749,113858833,n,contrario,2
8750,113859043,n,cambio,11
8751,113859043,n,variación,4
8752,113861050,n,plano,8
8753,115230363,n,línea,2
8754,113866144,n,polígono,2
8755,113867641,n,curva,2
8756,1Synset Not Found,n,curva,1
8757,113869991,n,recta,2
8758,113870680,n,perpendicular,2
8759,113870805,n,conexión,4
8760,113871452,n,perímetro,1
8761,113871538,n,radio,1
8762,113872592,n,cono,1
8763,113874251,n,círculo,5
8764,113874073,n,ecuador,1
8765,1Synset Not Found,n,anillo,11
8766,113878306,n,óvalo,1
8767,113878634,n,cuadrado,1
8768,113879126,n,cuadrilátero,6
8769,113879320,n,triángulo,4
8770,113881644,n,estrella,7
8771,114408951,n,casilla,2
8772,115211090,n,bóveda,1
8773,1Synset Not Found,n,bulto,1
8774,113895986,n,nodo,2
8775,113897657,n,altitud,1
8776,113898315,n,proporción,1
8777,113899404,n,bola,8
8778,113900422,n,columna,6
8779,113901321,n,tubo,1
8780,113901585,n,gota,2
8781,113902482,n,punta,1
8782,113903079,n,borde,1
8783,113903387,n,perímetro,2
